Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.2608E-4,0.092607999,0.080929117,1,0,0
9.74763E-4,0.190084258,0.084822574,0.992857143,0,0
9.97075E-4,0.28979175,0.086596029,0.985714286,0,0
1.03755E-3,0.39354686,0.089795724,0.978571429,0,0
1.05053E-3,0.498600221,0.090817266,0.971428571,0,0
1.07913E-3,0.60651355,0.09305959,0.964285714,0,0
1.11376E-3,0.717889788,0.095759883,0.957142857,0,0
1.12686E-3,0.830575575,0.096776853,0.95,0,0
1.14067E-3,0.944643003,0.09784733,0.942857143,0,0
1.1475E-3,1.059393328,0.098375494,0.935714286,0,0
1.15007E-3,1.174400759,0.098574183,0.928571429,0,0
1.18521E-3,1.292921738,0.101280679,0.921428571,0,0
1.19053E-3,1.411974477,0.101688878,0.914285714,0,0
1.20453E-3,1.532427024,0.102761659,0.907142857,0,0
1.32391E-3,1.796291224,0.111808287,0.892857143,0,0
1.45261E-3,2.081597818,0.121357744,0.878571429,0,0
1.50295E-3,2.381145512,0.12503799,0.864285714,0,0
1.5229E-3,2.53343503,0.1264872,0.857142857,0,0
1.57646E-3,2.845583438,0.130356332,0.842857143,0,0
1.60335E-3,3.005918431,0.132285558,0.835714286,0,0
1.62786E-3,3.330400974,0.134036731,0.821428571,0,0
1.69689E-3,3.669568946,0.138931254,0.807142857,0,0
1.69858E-3,3.839427276,0.139050298,0.8,0,0
1.81205E-3,4.020632065,0.14697363,0.792857143,0,0
1.96215E-3,4.410060479,0.157234279,0.778571429,0,0
2.01858E-3,4.611918653,0.161027907,0.771428571,0,0
2.07147E-3,4.819066045,0.164552956,0.764285714,0,0
2.09531E-3,5.028596865,0.166131751,0.757142857,0,0
2.18688E-3,5.46575614,0.17214264,0.742857143,0,0
2.28303E-3,5.694059104,0.178360996,0.735714286,0,0
2.37453E-3,5.931511935,0.184192637,0.728571429,0,0
2.5256E-3,6.184071564,0.193641843,0.721428571,0,0
2.65308E-3,6.449379387,0.201447107,0.714285714,0,0
2.76215E-3,6.725594775,0.208006452,0.707142857,0,0
2.7863E-3,7.004225002,0.20944409,0.7,0,0
2.84442E-3,7.288666621,0.212882516,0.692857143,0,0
2.88574E-3,7.577241038,0.215309625,0.685714286,0.076923077,0
2.98205E-3,7.875446259,0.220907935,0.678571429,0.076923077,0
3.02764E-3,8.178209944,0.223529975,0.671428571,0.076923077,0
3.08618E-3,8.486827462,0.226871341,0.664285714,0.076923077,0
3.16625E-3,8.803452862,0.231395933,0.657142857,0.076923077,0
3.26867E-3,9.130319921,0.237106043,0.65,0.076923077,0
3.28824E-3,9.459143864,0.238187438,0.642857143,0.076923077,0
3.35933E-3,9.795076501,0.242090117,0.635714286,0.076923077,0
3.4723E-3,10.142306927,0.248211003,0.628571429,0.076923077,0
3.59087E-3,10.501393569,0.25452901,0.621428571,0.076923077,0
3.73292E-3,10.874685792,0.261960513,0.614285714,0.076923077,0
3.77212E-3,11.251897682,0.263985036,0.607142857,0.076923077,0
3.79565E-3,11.631462196,0.26519485,0.6,0.076923077,0
3.80415E-3,12.011877146,0.265631201,0.592857143,0.076923077,0
3.90189E-3,12.402065949,0.270609117,0.585714286,0.076923077,0
3.95169E-3,12.797235447,0.273119965,0.578571429,0.076923077,0
4.03211E-3,13.200446305,0.277137459,0.571428571,0.076923077,0
4.14394E-3,13.614840314,0.282651341,0.564285714,0.076923077,0
4.17394E-3,14.032233839,0.284115983,0.557142857,0.076923077,0
4.24301E-3,14.456535191,0.287466384,0.55,0.076923077,0
4.25781E-3,14.882316467,0.288180095,0.542857143,0.076923077,0
4.33582E-3,15.315898562,0.291918624,0.535714286,0.076923077,0
4.3759E-3,15.753488985,0.293824376,0.528571429,0.076923077,0
4.38244E-3,16.191732727,0.294134024,0.521428571,0.076923077,0
4.58764E-3,16.650497121,0.303723664,0.514285714,0.076923077,0
4.61855E-3,17.112352537,0.305145616,0.507142857,0.076923077,0
4.81083E-3,17.593435255,0.313861892,0.5,0.076923077,0
4.85047E-3,18.078482692,0.315632086,0.492857143,0.076923077,0
