X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-76.5972,3.5895,train,0.0038725841466975284,35.629292874306245,0.5093013758548844
-76.08,5.1832,train,0.003949326052469129,38.371400997163164,0.5142043565359541
-75.5716,4.7255,train,0.00514175249611016,77.65013194903656,0.5794903902860229
-75.952,5.2037,train,0.0046401917007710194,58.60607492287052,0.554295918083681
-76.4311,3.8687,train,0.003390716611552288,29.487670044541122,0.4761004920869737
-76.6333,3.5,train,0.0037934339842966443,34.47589300070151,0.5041397671701235
-75.891,5.3731,train,0.004680852413822846,60.93609091341974,0.5564503016917638
-76.296,4.7415,train,0.004473260608453693,52.665198326670755,0.5452273795493655
-75.6321,4.6302,train,0.005188633022587486,79.2054470097063,0.581700505381985
-76.5886,3.8818,train,0.004403640839829046,50.44545240753207,0.5413353032492804
-76.4763,4.0109,train,0.004621785711875888,56.75086882866783,0.5533137915217531
-76.654,3.3306,train,0.0030674580394271737,22.27231794211625,0.4511901865016112
-76.5833,3.6833,train,0.003338641043507804,27.132451064977552,0.47224147761267005
-76.1939,3.8609,train,0.0030424120415149538,21.965621145047738,0.4491608964919964
-76.1368,4.5529,train,0.0028390322206639424,19.025343853025607,0.43210964492198894
-75.5409,4.9516,train,0.004898627890344831,69.60180247370218,0.5676434548068798
-76.2417,6.5866,train,0.005120432464197372,76.11144885984548,0.5784775437724224
-76.9149,2.519,train,0.0048427305540516795,66.18978042949522,0.5648247050038752
-76.0833,5.04,train,0.004773582211211291,63.306202880668764,0.5612864740367643
-75.4967,4.763,train,0.0016299741820625388,7.57778719312993,0.30403679743548373
-75.8846,5.5046,train,0.00533202840558398,83.96774541569692,0.5883187488962549
-77.064,2.5077,train,0.0022542086457604787,12.181615080981764,0.37662148264394324
-76.2555,4.5653,train,0.0039660696358693815,39.16411600261242,0.5152610987228831
-75.897,4.2254,train,0.004038816044150016,40.7684721140685,0.5197994823067712
-76.169,3.623,train,0.0028245569168125133,18.7405231949098,0.4308557137243191
-76.0764,4.0107,train,0.0038480813454918206,35.24187030847055,0.5077149991405991
-75.1169,5.4721,train,0.004262677033927989,46.96967172843462,0.5332471559953108
-75.1251,6.9862,train,0.00411832638980359,44.03628666718883,0.524663626710826
-75.15,7.07,train,0.002882942036875863,19.88567281237024,0.43587978012105455
-75.0994,6.8178,train,0.0034556423241883954,31.54730174787571,0.48083342755903935
-75.4827,5.1038,train,0.004996121747868128,72.57005588764314,0.5724733931427575
-75.4007,7.0598,train,0.004486935872311566,53.56169553782459,0.5459841430750639
-75.0444,5.5234,train,0.0025712059081240716,16.012639178895927,0.4079763895942216
