Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.15105E-4,0.04151045,0.100115924,1,0,0
4.20808E-4,0.083591294,0.101352182,0.996865204,0,0
4.28853E-4,0.1264766,0.103089998,0.993730408,0,0
4.3217E-4,0.212607016,0.103804656,0.987460815,0,0
4.40685E-4,0.300595582,0.10563373,0.981191223,0,0
4.55167E-4,0.43479288,0.108727776,0.971786834,0,0
4.61226E-4,0.526862397,0.11001583,0.965517241,0,0
4.87808E-4,0.62279003,0.115623213,0.959247649,0,0
5.06636E-4,0.723921821,0.119552514,0.952978056,0,0
5.06641E-4,0.774585895,0.119553484,0.94984326,0,0
5.13424E-4,0.825928268,0.120960475,0.946708464,0,0
5.28722E-4,0.930255781,0.124117367,0.940438871,0,0
5.73112E-4,1.044779021,0.133150457,0.934169279,0,0
5.78279E-4,1.102606883,0.134189658,0.931034483,0,0
6.00479E-4,1.220902407,0.138627052,0.92476489,0,0
6.11526E-4,1.342799148,0.140818204,0.918495298,0,0
6.21604E-4,1.404959559,0.142807604,0.915360502,0,0
6.24678E-4,1.52986508,0.14341249,0.909090909,0,0
6.68105E-4,1.793988733,0.151868367,0.896551724,0,0
7.19011E-4,2.004508923,0.161570291,0.887147335,0,0
7.9262E-4,2.308079485,0.175212919,0.87460815,0,0
8.31214E-4,2.554074626,0.182189946,0.865203762,0,0
8.88889E-4,2.814620102,0.192399169,0.855799373,0,0
9.10947E-4,3.085766311,0.196236816,0.846394984,0,0
9.19601E-4,3.269683049,0.197732451,0.840125392,0,0
9.97277E-4,3.562248975,0.210911593,0.830721003,0,0
1.01465E-3,3.765092659,0.213799703,0.824451411,0,0
1.09578E-3,4.084903185,0.227013989,0.815047022,0,0
1.11943E-3,4.30660993,0.23078374,0.808777429,0,0
1.15834E-3,4.535094332,0.236905456,0.802507837,0,0
1.20165E-3,4.773168489,0.243604961,0.796238245,0,0
1.24728E-3,5.022407879,0.250538181,0.789968652,0,0
1.28968E-3,5.280185825,0.25686637,0.78369906,0,0
1.32271E-3,5.541871234,0.26172419,0.777429467,0,0
1.35682E-3,5.81093637,0.266673006,0.771159875,0,0
1.39446E-3,6.089391332,0.272057907,0.764890282,0,0
1.41561E-3,6.371145707,0.275050279,0.75862069,0,0
1.42584E-3,6.513729795,0.276487843,0.755485893,0,0
1.48126E-3,6.807053786,0.284180746,0.749216301,0,0
1.49663E-3,7.105173858,0.286285069,0.742946708,0,0
1.54366E-3,7.259539605,0.292648053,0.739811912,0,0
1.62997E-3,7.577652965,0.304036797,0.73354232,0,0
1.64017E-3,7.905033752,0.305358356,0.727272727,0.03030303,0
1.64311E-3,8.069344864,0.305738026,0.724137931,0.03030303,0
1.65227E-3,8.399740797,0.30691924,0.717868339,0.03030303,0
1.66071E-3,8.565811702,0.308003964,0.714733542,0.03030303,0
1.7242E-3,8.909995077,0.316057029,0.70846395,0.03030303,0
1.74573E-3,9.08456822,0.318746449,0.705329154,0.03030303,0
1.75439E-3,9.260006761,0.319821199,0.702194357,0.03030303,0
1.8576E-3,9.622376373,0.332383117,0.695924765,0.03030303,0
1.88364E-3,9.810740239,0.335479057,0.692789969,0.03030303,0
2.0304E-3,10.013780298,0.35240621,0.689655172,0.03030303,0
2.076E-3,10.426474672,0.357490843,0.68338558,0.03030303,0
2.11988E-3,10.63846231,0.362309451,0.680250784,0.03030303,0
2.12895E-3,10.851356891,0.363296381,0.677115987,0.03030303,0
2.14593E-3,11.065949999,0.365136514,0.673981191,0.03030303,0
2.2054E-3,11.286489922,0.371496145,0.670846395,0.03030303,0
2.21876E-3,11.508365664,0.372907207,0.667711599,0.03030303,0
2.24308E-3,11.956221645,0.375459939,0.661442006,0.03030303,0
2.25421E-3,12.181642509,0.376621483,0.65830721,0.03030303,0
2.257E-3,12.407342446,0.376912003,0.655172414,0.060606061,0
2.25969E-3,12.633311699,0.377192111,0.652037618,0.060606061,0
2.26734E-3,12.860045983,0.377986425,0.648902821,0.060606061,0
2.28038E-3,13.088084106,0.379335512,0.645768025,0.060606061,0
2.28326E-3,13.316410141,0.379632627,0.642633229,0.060606061,0
2.2838E-3,13.544790426,0.37968858,0.639498433,0.060606061,0
2.33654E-3,13.778444357,0.385079941,0.636363636,0.060606061,0
2.38854E-3,14.017298035,0.39030478,0.63322884,0.060606061,0
2.41308E-3,14.258605819,0.392740009,0.630094044,0.060606061,0
2.4512E-3,14.503725442,0.396484192,0.626959248,0.060606061,0
2.46587E-3,14.750312533,0.397913334,0.623824451,0.060606061,0
2.51394E-3,15.249768801,0.402547617,0.617554859,0.060606061,0
2.52607E-3,15.502376211,0.403706259,0.614420063,0.060606061,0
2.53169E-3,15.755545211,0.404240957,0.611285266,0.060606061,0
2.57121E-3,16.012665801,0.40797639,0.60815047,0.060606061,0
2.5865E-3,16.271315458,0.409409274,0.605015674,0.090909091,0
2.6433E-3,16.535645777,0.414672399,0.601880878,0.090909091,0
2.66567E-3,16.802212597,0.416718868,0.598746082,0.090909091,0
2.68262E-3,17.070475076,0.418260937,0.595611285,0.090909091,0
2.73974E-3,17.344448668,0.423395297,0.592476489,0.090909091,0
2.74282E-3,17.618730577,0.423669901,0.589341693,0.090909091,0
2.7846E-3,17.897190625,0.427365551,0.586206897,0.090909091,0
2.79376E-3,18.176567094,0.428169815,0.5830721,0.090909091,0
2.82354E-3,18.458921292,0.430767586,0.579937304,0.090909091,0
2.82456E-3,18.741376983,0.430855714,0.576802508,0.090909091,0
2.83903E-3,19.025280205,0.432109645,0.573667712,0.121212121,0
2.84897E-3,19.310177601,0.432967657,0.570532915,0.151515152,0
2.8717E-3,19.597347103,0.434918879,0.567398119,0.151515152,0
2.88294E-3,19.885641307,0.43587978,0.564263323,0.151515152,0
2.9017E-3,20.175811541,0.437475338,0.561128527,0.181818182,0
2.90361E-3,20.466172624,0.437637147,0.55799373,0.181818182,0
2.91305E-3,20.757477172,0.438435695,0.554858934,0.181818182,0
2.97236E-3,21.054713582,0.443404925,0.551724138,0.181818182,0
3.03264E-3,21.357977318,0.44836485,0.548589342,0.181818182,0
3.03378E-3,21.661354942,0.448457718,0.545454545,0.181818182,0
3.04241E-3,21.965596146,0.449160896,0.542319749,0.181818182,0
3.06746E-3,22.27234195,0.451190187,0.539184953,0.212121212,0
3.09591E-3,22.581932725,0.453477192,0.536050157,0.242424242,0
3.1385E-3,22.895782525,0.456865516,0.532915361,0.242424242,0
3.17838E-3,23.213620686,0.460000637,0.529780564,0.242424242,0
3.19307E-3,23.532928141,0.461146497,0.526645768,0.242424242,0
3.20388E-3,23.853315983,0.461985963,0.523510972,0.242424242,0
3.20464E-3,24.17377998,0.462045037,0.520376176,0.242424242,0
3.21584E-3,24.495363753,0.462912162,0.517241379,0.242424242,0
3.25414E-3,24.820777326,0.465856842,0.514106583,0.242424242,0
3.26574E-3,25.14735175,0.466743039,0.510971787,0.242424242,0
3.2718E-3,25.474532247,0.467204548,0.507836991,0.242424242,0
3.27651E-3,25.802183031,0.467562111,0.504702194,0.242424242,0
3.32074E-3,26.134256662,0.470901496,0.501567398,0.242424242,0
3.32125E-3,26.466382092,0.470940358,0.498432602,0.242424242,0
3.32153E-3,26.798535013,0.47096098,0.495297806,0.242424242,0
3.33864E-3,27.132399117,0.472241478,0.492163009,0.242424242,0
3.34536E-3,27.466934621,0.472742202,0.489028213,0.272727273,0
3.34743E-3,27.801677724,0.472896835,0.485893417,0.272727273,0
3.35376E-3,28.137053586,0.473367597,0.482758621,0.272727273,0
3.36355E-3,28.473409046,0.474094743,0.479623824,0.272727273,0
3.37375E-3,28.810783764,0.474849201,0.476489028,0.272727273,0
3.37914E-3,29.1486976,0.475247382,0.473354232,0.272727273,0
3.39072E-3,29.487769261,0.476100492,0.470219436,0.272727273,0
3.41943E-3,29.829712347,0.478204295,0.467084639,0.303030303,0
3.42495E-3,30.172207647,0.47860695,0.463949843,0.303030303,0
3.42799E-3,30.515006862,0.478828288,0.460815047,0.303030303,0
3.43116E-3,30.858122362,0.479058437,0.457680251,0.303030303,0
3.43607E-3,31.201729155,0.479415528,0.454545455,0.303030303,0
3.45564E-3,31.547293388,0.480833428,0.451410658,0.303030303,0
3.55446E-3,31.902739151,0.487874943,0.448275862,0.333333333,0
3.59131E-3,32.261870282,0.490452455,0.445141066,0.333333333,0
3.59666E-3,32.621536286,0.490824386,0.44200627,0.333333333,0
3.63341E-3,32.984877743,0.493365548,0.438871473,0.333333333,0
3.63762E-3,33.348639368,0.493654432,0.435736677,0.333333333,0
3.73498E-3,33.722137478,0.500257633,0.432601881,0.333333333,0
3.74332E-3,34.096469023,0.500814868,0.429467085,0.333333333,0
3.79343E-3,34.475812421,0.504139767,0.426332288,0.333333333,0
3.81228E-3,34.857040906,0.505378913,0.423197492,0.363636364,0
3.84808E-3,35.241849041,0.507714999,0.420062696,0.363636364,0
3.87258E-3,35.629107455,0.509301376,0.4169279,0.393939394,0
3.88126E-3,36.017233082,0.509860385,0.413793103,0.424242424,0
3.88753E-3,36.40598563,0.51026371,0.410658307,0.424242424,0
3.91102E-3,36.797087416,0.511769184,0.407523511,0.424242424,0
3.91995E-3,37.18908204,0.512338923,0.404388715,0.424242424,0
3.93586E-3,37.582668169,0.513351203,0.401253918,0.424242424,0
3.93961E-3,37.976628783,0.513588785,0.398119122,0.424242424,0
3.94933E-3,38.371561389,0.514204357,0.394984326,0.424242424,0
3.9597E-3,38.767531711,0.514859836,0.39184953,0.454545455,0
3.96607E-3,39.164138674,0.515261099,0.388714734,0.454545455,0
3.99249E-3,39.563388047,0.516919489,0.385579937,0.484848485,0
4.00595E-3,39.96398297,0.51775961,0.382445141,0.484848485,0
4.00657E-3,40.36464005,0.517798349,0.379310345,0.484848485,0
4.03882E-3,40.768521655,0.519799482,0.376175549,0.484848485,0
4.04735E-3,41.173256909,0.520326479,0.373040752,0.515151515,0
4.05709E-3,41.578965994,0.520926256,0.369905956,0.515151515,0
4.07747E-3,41.986713342,0.522176771,0.36677116,0.515151515,0
4.08345E-3,42.395058561,0.522542341,0.363636364,0.515151515,0
4.09462E-3,42.804521005,0.523223971,0.360501567,0.515151515,0
4.09495E-3,43.21401611,0.523243869,0.357366771,0.515151515,0
4.10554E-3,43.624570275,0.523888163,0.354231975,0.515151515,0
4.11833E-3,44.036402914,0.524663627,0.351097179,0.515151515,0
4.13113E-3,44.449516008,0.525437764,0.347962382,0.545454545,0
4.13844E-3,44.863360415,0.52587877,0.344827586,0.545454545,0
4.16431E-3,45.279790989,0.527431763,0.34169279,0.545454545,0
4.19068E-3,45.698858638,0.529004887,0.338557994,0.545454545,0
4.19317E-3,46.11817539,0.529152944,0.335423197,0.545454545,0
4.25369E-3,46.543544664,0.53272198,0.332288401,0.545454545,0
4.26268E-3,46.969812367,0.533247156,0.329153605,0.545454545,0
4.28946E-3,47.398758687,0.534805958,0.326018809,0.575757576,0
4.31541E-3,47.83029959,0.536305961,0.322884013,0.575757576,0
4.31874E-3,48.262173373,0.536497709,0.319749216,0.575757576,0
4.32376E-3,48.694549449,0.536786743,0.31661442,0.575757576,0
4.33834E-3,49.128383808,0.537623844,0.313479624,0.575757576,0
4.36975E-3,49.565358944,0.539416512,0.310344828,0.575757576,0
4.39709E-3,50.005067773,0.540965552,0.307210031,0.575757576,0
4.40364E-3,50.445431857,0.541335303,0.304075235,0.575757576,0
4.42171E-3,50.887602935,0.542351886,0.300940439,0.606060606,0
4.42678E-3,51.330280624,0.542636088,0.297805643,0.606060606,0
4.42813E-3,51.773093661,0.542711957,0.294670846,0.606060606,0
4.44749E-3,52.217843095,0.543794646,0.29153605,0.606060606,0
4.47326E-3,52.665169156,0.54522738,0.288401254,0.606060606,0
4.48261E-3,53.11342968,0.545744767,0.285266458,0.636363636,0
4.48694E-3,53.562123267,0.545984143,0.282131661,0.636363636,0
4.49497E-3,54.011620646,0.546427772,0.278996865,0.666666667,0
4.49798E-3,54.461418427,0.546593348,0.275862069,0.666666667,0
4.50145E-3,54.911563746,0.546784753,0.272727273,0.666666667,0
4.56585E-3,55.368148948,0.55030248,0.269592476,0.666666667,0
4.59393E-3,55.827542257,0.551819343,0.26645768,0.666666667,0
4.61404E-3,56.288945984,0.552899046,0.263322884,0.666666667,0
4.62179E-3,56.751124555,0.553313792,0.260188088,0.666666667,0
4.62234E-3,57.213358734,0.553343527,0.257053292,0.696969697,0
4.62585E-3,57.675943738,0.553531032,0.253918495,0.696969697,0
4.63791E-3,58.139734435,0.554174242,0.250783699,0.696969697,0
4.64019E-3,58.603753605,0.554295918,0.247648903,0.696969697,0
4.64053E-3,59.067806712,0.554313986,0.244514107,0.727272727,0
4.64243E-3,59.532049566,0.554414979,0.24137931,0.727272727,0
4.67889E-3,59.999938188,0.556346604,0.238244514,0.727272727,0
4.68029E-3,60.467967592,0.556420857,0.235109718,0.727272727,0
4.68085E-3,60.936052833,0.556450302,0.231974922,0.727272727,0
4.71071E-3,61.407123581,0.558018941,0.228840125,0.757575758,0
4.71657E-3,61.878780124,0.558325427,0.225705329,0.757575758,0
4.74199E-3,62.352978633,0.559650467,0.222570533,0.757575758,0
4.75804E-3,62.828782421,0.560483156,0.219435737,0.757575758,0
4.77358E-3,63.306140642,0.561286474,0.21630094,0.757575758,0
4.7906E-3,63.785200308,0.562162407,0.213166144,0.787878788,0
4.79067E-3,64.264267103,0.56216607,0.210031348,0.787878788,0
4.79239E-3,64.743505706,0.562254324,0.206896552,0.787878788,0
4.80255E-3,65.22376119,0.562775945,0.203761755,0.787878788,0
4.81478E-3,65.705239006,0.563401312,0.200626959,0.787878788,0
4.84273E-3,66.189512062,0.564824705,0.197492163,0.787878788,0
4.84373E-3,66.673884739,0.564875263,0.194357367,0.818181818,0
4.84485E-3,67.158369253,0.564932007,0.191222571,0.818181818,0
4.8677E-3,67.645139549,0.566088524,0.188087774,0.818181818,0
4.88668E-3,68.133807824,0.567044166,0.184952978,0.818181818,0
4.89519E-3,68.623327128,0.567471298,0.181818182,0.818181818,0
4.89774E-3,69.113100855,0.567598829,0.178683386,0.818181818,0
4.89863E-3,69.602963644,0.567643455,0.175548589,0.818181818,0
4.90011E-3,70.092974351,0.56771755,0.172413793,0.848484848,0
4.90496E-3,70.583470759,0.567960669,0.169278997,0.848484848,0
4.90596E-3,71.074066952,0.568010583,0.166144201,0.848484848,0
4.97203E-3,71.571269475,0.571289697,0.163009404,0.848484848,0
4.99107E-3,72.070376928,0.572225999,0.159874608,0.848484848,0
4.99612E-3,72.569989103,0.572473393,0.156739812,0.848484848,0
5.00923E-3,73.070911717,0.573114382,0.153605016,0.878787879,0
5.02721E-3,73.573633194,0.573991156,0.150470219,0.878787879,0
5.03936E-3,74.077569591,0.574581278,0.147335423,0.878787879,0
5.06083E-3,74.583652612,0.57561997,0.144200627,0.878787879,0
5.07055E-3,75.090707876,0.576088744,0.141065831,0.878787879,0
5.0829E-3,75.598998342,0.576682815,0.137931034,0.878787879,0
5.12043E-3,76.111041589,0.578477544,0.134796238,0.878787879,0
5.12353E-3,76.623394875,0.578625137,0.131661442,0.909090909,0
5.12529E-3,77.135923982,0.57870879,0.128526646,0.909090909,0
5.14175E-3,77.650099232,0.57949039,0.12539185,0.909090909,0
5.18128E-3,78.168227188,0.581355375,0.122257053,0.939393939,0
5.18327E-3,78.686553875,0.581448704,0.119122257,0.939393939,0
5.18863E-3,79.205417178,0.581700505,0.115987461,0.939393939,0
5.24174E-3,79.729591227,0.584176281,0.112852665,0.96969697,0
5.27437E-3,80.257028293,0.58568296,0.109717868,0.96969697,0
5.27572E-3,80.784600068,0.585744926,0.106583072,0.96969697,0
5.2843E-3,81.313030275,0.586139372,0.103448276,0.96969697,0
5.28912E-3,81.841942738,0.586360636,0.10031348,0.96969697,0
5.28984E-3,82.370926584,0.586393368,0.097178683,0.96969697,0
5.31582E-3,82.902509006,0.587581378,0.094043887,0.96969697,0
5.32111E-3,83.434620428,0.58782239,0.090909091,0.96969697,0
5.33203E-3,83.967823268,0.588318749,0.087774295,0.96969697,0
5.34288E-3,84.502111501,0.588811183,0.084639498,1,0
5.37333E-3,85.03944452,0.590186313,0.081504702,1,0
5.39174E-3,85.578618372,0.591013244,0.078369906,1,0
5.40865E-3,86.119483074,0.591769865,0.07523511,1,0
5.46752E-3,86.666235071,0.594382607,0.072100313,1,0
5.49412E-3,87.215646672,0.595551987,0.068965517,1,0
5.53123E-3,87.768769826,0.597172664,0.065830721,1,0
5.53655E-3,88.322424793,0.59740382,0.062695925,1,0
5.54306E-3,88.876731286,0.59768665,0.059561129,1,0
5.54375E-3,89.431106233,0.597716343,0.056426332,1,0
5.67496E-3,89.99860251,0.603328125,0.053291536,1,0
5.74981E-3,90.573583309,0.606459565,0.05015674,1,0
5.88715E-3,91.162298281,0.61207902,0.047021944,1,0
5.93695E-3,91.75599336,0.614077232,0.043887147,1,0
5.98094E-3,92.354087078,0.615825094,0.040752351,1,0
6.00278E-3,92.954365495,0.616687343,0.037617555,1,0
6.12334E-3,93.566699544,0.621376661,0.034482759,1,0
6.14697E-3,94.181396934,0.622282518,0.031347962,1,0
6.18334E-3,94.799730669,0.623667878,0.028213166,1,0
6.22849E-3,95.422579282,0.625373861,0.02507837,1,0
6.3244E-3,96.055019275,0.628947198,0.021943574,1,0
6.40889E-3,96.695908639,0.632039066,0.018808777,1,0
6.42169E-3,97.338077514,0.632502789,0.015673981,1,0
6.45936E-3,97.984013412,0.633861281,0.012539185,1,0
6.6081E-3,98.644822982,0.639128431,0.009404389,1,0
6.62835E-3,99.307658368,0.639834122,0.006269592,1,0
6.92342E-3,100,0.649808398,0.003134796,1,0
