X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-75.0041,5.1713,train,0.002149421751724327,13.53296605451999,0.37023236905568846
-74.7564,5.2974,train,0.005068566802178409,81.82774693033191,0.5809414096217524
-74.9202,5.3301,train,0.004311497951967382,43.015058577803664,0.5411235102916188
-75.1178,5.0303,train,0.0020874841003558037,13.105086949439965,0.363441176854856
-75.1641,4.2881,train,0.0060174312071043425,92.96574384568696,0.6220459945238865
-74.6092,4.4803,train,0.004887349197691664,73.90725807332852,0.5720527184665106
-75.6975,2.2844,train,0.003440709635896019,32.19631380940684,0.48481936905193956
-75.2703,2.8993,train,0.005711708083157202,88.86047288735213,0.6097113811946566
-75.2221,2.7621,train,0.0039793472519104225,37.505201004490665,0.5211620670332893
-75.129,3.2517,train,0.006115277382829087,94.79015721901119,0.6258306247954292
-75.1002,4.4833,train,0.005392117043928747,85.50974879369535,0.5959261636679006
-76.0524,1.8769,train,0.00270929971015163,19.254027472275418,0.4256237963113174
-74.7189,4.1453,train,0.005314016117890582,84.4342861354088,0.5924080086791785
-74.9414,3.8553,train,0.005904725507712416,92.36346598657538,0.6175906037921154
-74.9159,5.4309,train,0.004261684976799456,41.72576358387176,0.5382366206092006
-74.4943,4.3299,train,0.002027124352080104,11.660901126485921,0.35668058005650677
-74.9181,5.1132,train,0.004526039848145891,48.77715506678989,0.5531554810826528
-74.7994,5.0728,train,0.00491949088897911,77.33794414776717,0.5736566686789741
-75.75,2.02,train,0.003425781188665035,31.166137998900922,0.48373339209180416
-75.1833,3.3333,train,0.00620518253258253,96.02409036898315,0.6292418930693757
-74.9781,3.6692,train,0.005853260784798357,91.18356017408968,0.6155210190796404
-74.8,4.3,train,0.005713936696931717,89.43106161967347,0.6098042084885578
-75.0582,3.9933,train,0.0067651811802476106,99.31988523498937,0.6491648217154001
-74.7914,4.6632,train,0.005142405406866386,82.85465675184219,0.5844581909658038
-74.9756,4.2447,train,0.006065109543069383,94.17834999612901,0.6238996804639276
-75.025,3.8109,train,0.006801369464017227,99.99998992700507,0.6503788846113495
-74.9537,4.0208,train,0.00606422226086771,93.57369114726228,0.623865349877094
-74.663,4.2507,train,0.0045508197077112926,49.685771818844295,0.5545046640480457
-74.9182,4.4936,train,0.005685270854598518,88.28936194948737,0.6086068258748606
-74.836,5.6371,train,0.00424144068985627,40.44760463585658,0.537052964097565
-74.4081,4.3742,train,0.002062732719232366,12.483741170284624,0.3606861584875801
-74.9299,4.721,train,0.0048776947003254766,72.44517216375756,0.5715685754520842
-75.295,4.4119,train,0.0025633916424616116,18.189487758069962,0.41214921565034035
-74.8667,5.8334,train,0.004322766235069481,43.4472426418207,0.5417715595371131
-75.077,4.9512,train,0.001881732402358443,10.502441076455135,0.3397909192668158
-74.9083,4.9703,train,0.004587252010581868,51.0582353414236,0.5564735552403944
-76.2808,1.9,train,0.002063477454269924,12.688603389843001,0.3607694011306535
-75.0263,4.1547,train,0.006533275767218734,97.97741578585203,0.6411800404415154
-74.7429,4.9186,train,0.004751024425951572,60.91536950459637,0.5651134540730891
-74.8721,4.569,train,0.005362752320033691,84.97063395512052,0.5946105404879147
-75.0113,5.5214,train,0.003098670921811694,23.93483030725423,0.4587326769480322
-75.6267,2.3798,train,0.0036435165331866162,33.26433728330369,0.4991325918631144
-76.0357,2.5718,train,8.659475537737225E-4,3.5512173479702196,0.19149117571865926
-75.8659,2.488,train,0.0025498985533277695,17.93313306416937,0.410871126314128
-75.1427,2.9079,train,0.002954415002321371,22.120652119520503,0.4469211814032285
-74.8024,3.3668,train,0.0026416134602828957,18.716203382909328,0.41945062304625064
-75.827,2.3951,train,0.0032825010972854177,26.800616138419894,0.4730727602004506
-75.6582,2.1758,train,0.0031228246171638102,24.558465361087737,0.4606612205091581
-75.4946,2.2307,train,5.594933894271109E-4,1.4343947400531627,0.13271743698739968
-75.0975,4.7171,train,0.001685282107178378,9.042047206813463,0.3155095030249777
-74.8114,5.9336,train,0.004895580093350759,75.86391064004577,0.5724646090381763
-74.3283,5.0263,train,0.0021972449950558924,14.185109695502312,0.37537765234355386
-74.3788,4.6027,train,0.0028131677755343617,20.084716213688395,0.4348456445748366
-74.2228,6.7078,train,0.004694717741126643,56.661776252717566,0.5621811921835315
-74.1195,5.9073,train,0.004760776774233452,61.86612274284005,0.565617337494282
-74.5339,4.7455,train,0.003407292554975537,30.82350452795084,0.4823820646956296
-74.5422,5.0093,train,0.0037606422595599536,34.381920346114036,0.5070422404471318
-74.5328,4.5175,train,0.004813719694699406,68.08583049251828,0.5683325392241211
-74.2625,6.0501,train,0.004816348453006191,68.56720837329104,0.5684664720173092
-74.3471,6.0069,train,0.004828844002691201,70.01563601679815,0.5691019738771236
-74.2134,5.9425,train,0.0047827667739952055,65.2063505490979,0.5667492411207821
-74.5709,5.2421,train,0.004398667911852111,45.19677068547043,0.5460894941083512
-74.7267,5.4687,train,0.004982792982711022,79.80924391149098,0.5767807003268636
-74.5252,5.7303,train,0.0049061415479379755,76.35461785129249,0.5729919654920713
-74.4609,5.0332,train,0.003967513224947791,37.10746702940477,0.5204187814997543
-74.4899,5.1985,train,0.003517647574480001,32.54808268167773,0.4903445833696612
-74.3841,4.9612,train,0.0021600009341693725,13.846499268145758,0.3713778675453698
-74.7039,6.3703,train,0.0047032647570924725,57.13310489225989,0.5626288348649604
-74.1945,5.5012,train,0.0038631398697109662,35.534564242199096,0.5137618629689628
-74.4006,5.3538,train,0.0031101923565655287,24.245882923148468,0.45965431939770524
