X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
2.0,2.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
3.0,3.0,train,0.007065292900561873,54.78987773410703,0.6386431078681998
4.0,4.0,train,0.005495834703947275,24.951193663041902,0.5469618882417597
5.0,5.0,train,0.007142911727688864,61.85250521399091,0.6426614579593586
6.0,6.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
7.0,7.0,train,0.006888733965688921,50.610999141107676,0.6293334958649893
8.0,8.0,train,0.007065292900561873,54.78987773410703,0.6386431078681998
9.0,9.0,train,0.008596039624950064,79.23155671795791,0.7101588401740806
10.0,10.0,train,0.006765057280673225,46.50718755483803,0.6226697814515094
11.0,11.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
12.0,12.0,train,0.006888733965688921,50.610999141107676,0.6293334958649893
13.0,13.0,train,0.007065292900561873,54.78987773410703,0.6386431078681998
14.0,14.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
15.0,15.0,train,0.0073568360548266955,69.81656155454891,0.6535065966297842
16.0,16.0,train,0.007308218729047726,66.15470490981367,0.6510711522904528
17.0,17.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
18.0,18.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
19.0,19.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
20.0,20.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
21.0,21.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
22.0,22.0,train,0.004587300755437515,8.871296490799265,0.4836071734191707
23.0,23.0,train,0.005595785558130319,26.065875184873136,0.553438807031023
24.0,24.0,train,0.004878927629714994,13.099929868049328,0.5048536398478389
25.0,25.0,train,0.005495834703947275,24.951193663041902,0.5469618882417597
26.0,26.0,train,0.004649838817995904,10.260695185584813,0.4882388686141641
27.0,27.0,train,0.006888733965688921,50.610999141107676,0.6293334958649893
28.0,28.0,train,0.004692587725679906,11.194955121212706,0.4913810118081202
29.0,29.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
30.0,30.0,train,0.007308218729047726,66.15470490981367,0.6510711522904528
31.0,31.0,train,0.0073568360548266955,69.81656155454891,0.6535065966297842
32.0,32.0,train,0.004649838817995904,10.260695185584813,0.4882388686141641
33.0,33.0,train,0.007066611874593917,59.72489897475772,0.6387117675293705
34.0,34.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
35.0,35.0,train,0.006865613275355512,48.547159047187655,0.6280967570761566
36.0,36.0,train,0.004587300755437515,8.871296490799265,0.4836071734191707
37.0,37.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
38.0,38.0,train,0.011634331453337981,89.1803894707978,0.8129062935197331
39.0,39.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
40.0,40.0,train,0.023247989390400535,99.99999758903019,0.9648915331065092
41.0,41.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
42.0,42.0,train,0.008596039624950064,79.23155671795791,0.7101588401740806
43.0,43.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
44.0,44.0,train,0.007308218729047726,66.15470490981367,0.6510711522904528
45.0,45.0,train,0.005972123190821301,34.23229686009712,0.5770060479469779
46.0,46.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
47.0,47.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
48.0,48.0,train,0.023247989390400535,99.99999758903019,0.9648915331065092
49.0,49.0,train,0.005972123190821301,34.23229686009712,0.5770060479469779
50.0,50.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
51.0,51.0,train,0.011634331453337981,89.1803894707978,0.8129062935197331
52.0,52.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
53.0,53.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
54.0,54.0,train,0.004751233415253605,12.612059209375234,0.49566024158993494
55.0,55.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
56.0,56.0,train,0.005442209644685719,23.310162734733566,0.543448294460177
57.0,57.0,train,0.0073568360548266955,69.81656155454891,0.6535065966297842
58.0,58.0,train,0.007065292900561873,54.78987773410703,0.6386431078681998
59.0,59.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
60.0,60.0,train,0.008497867909945207,78.37190620551753,0.7060303466477147
61.0,61.0,train,0.005972123190821301,34.23229686009712,0.5770060479469779
62.0,62.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
63.0,63.0,train,0.011613706869235872,85.69514583796432,0.8123495436912921
64.0,64.0,train,0.007065292900561873,54.78987773410703,0.6386431078681998
65.0,65.0,train,0.0060068012196834,37.235644996785304,0.5791140667022581
66.0,66.0,train,0.006888733965688921,50.610999141107676,0.6293334958649893
67.0,67.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
68.0,68.0,train,0.005676310898988247,26.633610409594773,0.5585895176264078
69.0,69.0,train,0.007142911727688864,61.85250521399091,0.6426614579593586
70.0,70.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
71.0,71.0,train,0.005048093866888344,19.603876882823812,0.5167752834261155
72.0,72.0,train,0.005329550913086982,22.232998806298543,0.5359777137971821
73.0,73.0,train,0.007142911727688864,61.85250521399091,0.6426614579593586
74.0,74.0,train,0.005676310898988247,26.633610409594773,0.5585895176264078
75.0,75.0,train,0.0073568360548266955,69.81656155454891,0.6535065966297842
76.0,76.0,train,0.006639259600195188,38.52766801706268,0.6157688776880468
77.0,77.0,train,0.011634331453337981,89.1803894707978,0.8129062935197331
78.0,78.0,train,0.007142911727688864,61.85250521399091,0.6426614579593586
79.0,79.0,train,0.005972123190821301,34.23229686009712,0.5770060479469779
80.0,80.0,train,0.007142911727688864,61.85250521399091,0.6426614579593586
81.0,81.0,train,0.0073568360548266955,69.81656155454891,0.6535065966297842
82.0,82.0,train,0.004878927629714994,13.099929868049328,0.5048536398478389
83.0,83.0,train,0.006888733965688921,50.610999141107676,0.6293334958649893
84.0,84.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
85.0,85.0,train,0.005722615533483594,28.91177643601874,0.561524392814188
86.0,86.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
87.0,87.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
88.0,88.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
89.0,89.0,train,0.0060068012196834,37.235644996785304,0.5791140667022581
90.0,90.0,train,0.004587300755437515,8.871296490799265,0.4836071734191707
91.0,91.0,train,0.023247989390400535,99.99999758903019,0.9648915331065092
92.0,92.0,train,0.005804424232708981,30.068554978731708,0.56666197109806
93.0,93.0,train,0.005804424232708981,30.068554978731708,0.56666197109806
94.0,94.0,train,0.004878927629714994,13.099929868049328,0.5048536398478389
95.0,95.0,train,0.006865613275355512,48.547159047187655,0.6280967570761566
96.0,96.0,train,0.0087384890090237,81.8246107489298,0.7160464927631902
97.0,97.0,train,0.0060068012196834,37.235644996785304,0.5791140667022581
98.0,98.0,train,0.011634331453337981,89.1803894707978,0.8129062935197331
99.0,99.0,train,0.006765057280673225,46.50718755483803,0.6226697814515094
