Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
8.03173E-4,0.080317255,0.075240237,1,0,0
8.59025E-4,0.166219777,0.08005359,0.992857143,0,0
8.84776E-4,0.254697411,0.082255972,0.985714286,0,0
9.31716E-4,0.347869013,0.086243508,0.978571429,0,0
9.4683E-4,0.442551993,0.087520061,0.971428571,0,0
9.80218E-4,0.540573812,0.090327539,0.964285714,0,0
1.02081E-3,0.642654662,0.093717411,0.957142857,0,0
1.0362E-3,0.746274886,0.094996411,0.95,0,0
1.05247E-3,0.85152172,0.096343975,0.942857143,0,0
1.06052E-3,0.957573454,0.09700931,0.935714286,0,0
1.06355E-3,1.063928381,0.097259678,0.928571429,0,0
1.10507E-3,1.17443492,0.100674036,0.921428571,0,0
1.11136E-3,1.285571078,0.101189592,0.914285714,0,0
1.12795E-3,1.398366216,0.1025452,0.907142857,0,0
1.25927E-3,1.524293445,0.11313328,0.9,0,0
1.36218E-3,1.787538532,0.121257394,0.885714286,0,0
1.47326E-3,2.077367861,0.1298614,0.871428571,0,0
1.51001E-3,2.376956636,0.132671209,0.857142857,0,0
1.53682E-3,2.530638439,0.134709105,0.85,0,0
1.60759E-3,2.848891521,0.140043516,0.835714286,0,0
1.62413E-3,3.01130406,0.141280787,0.828571429,0,0
1.71878E-3,3.346918894,0.148293903,0.814285714,0,0
1.72135E-3,3.519054073,0.148482591,0.807142857,0,0
1.86173E-3,3.877568175,0.158670391,0.792857143,0,0
2.00836E-3,4.078404546,0.169054675,0.785714286,0,0
2.04505E-3,4.282909224,0.171612577,0.778571429,0,0
2.17864E-3,4.712173033,0.180796193,0.764285714,0,0
2.20776E-3,4.932949264,0.182771402,0.757142857,0,0
2.31698E-3,5.164647514,0.190094472,0.75,0,0
2.31964E-3,5.396611324,0.190270892,0.742857143,0,0
2.43702E-3,5.640313017,0.197992723,0.735714286,0,0
2.54861E-3,5.8951736,0.205198327,0.728571429,0,0
2.73251E-3,6.168424435,0.216795022,0.721428571,0,0
2.88729E-3,6.457153898,0.22629658,0.714285714,0,0
3.01939E-3,6.759092685,0.234224675,0.707142857,0,0
3.04859E-3,7.063951232,0.235955207,0.7,0,0
3.11878E-3,7.37582898,0.240083635,0.692857143,0,0
3.16863E-3,7.692692002,0.242988791,0.685714286,0.076923077,0
3.28459E-3,8.021150645,0.249660948,0.678571429,0.076923077,0
3.33936E-3,8.355086757,0.25277197,0.671428571,0.076923077,0
3.40959E-3,8.696046155,0.256723418,0.664285714,0.076923077,0
3.50547E-3,9.046593172,0.262050632,0.657142857,0.076923077,0
3.62774E-3,9.409367418,0.268734717,0.65,0.076923077,0
3.65106E-3,9.774473376,0.269995637,0.642857143,0.076923077,0
3.73564E-3,10.148037108,0.274533084,0.635714286,0.076923077,0
3.86964E-3,10.535001456,0.281607918,0.628571429,0.076923077,0
4.00972E-3,10.935972982,0.288856975,0.621428571,0.076923077,0
4.17677E-3,11.353650116,0.297313525,0.614285714,0.076923077,0
4.22272E-3,11.775921678,0.299604123,0.607142857,0.076923077,0
4.25026E-3,12.200947702,0.300970242,0.6,0.076923077,0
4.26021E-3,12.626968837,0.301462473,0.592857143,0.076923077,0
4.37435E-3,13.064404103,0.30705929,0.585714286,0.076923077,0
4.43236E-3,13.507639981,0.309869336,0.578571429,0.076923077,0
4.52578E-3,13.960218058,0.314347469,0.571428571,0.076923077,0
4.65523E-3,14.425740979,0.320457311,0.564285714,0.076923077,0
4.68986E-3,14.894726502,0.322073212,0.557142857,0.076923077,0
4.76945E-3,15.371671094,0.325758511,0.55,0.076923077,0
4.78647E-3,15.850318056,0.326541567,0.542857143,0.076923077,0
4.87604E-3,16.337922172,0.330631896,0.535714286,0.076923077,0
4.92196E-3,16.830118165,0.332709595,0.528571429,0.076923077,0
4.92944E-3,17.323061907,0.33304671,0.521428571,0.076923077,0
5.16333E-3,17.839394454,0.343422045,0.514285714,0.076923077,0
5.19839E-3,18.359233582,0.344949812,0.507142857,0.076923077,0
5.41554E-3,18.900787905,0.354254716,0.5,0.076923077,0
5.46011E-3,19.44679915,0.356131895,0.492857143,0.076923077,0
5.77192E-3,20.02399116,0.368965514,0.485714286,0.076923077,0
6.04768E-3,20.628758871,0.379896422,0.478571429,0.076923077,0
6.13942E-3,21.242700712,0.383449544,0.471428571,0.076923077,0
6.18271E-3,21.860971471,0.385112024,0.464285714,0.076923077,0
