X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-76.1025,5.24,train,0.009014026915750912,38.75255043401453,0.4772955692756563
-76.1713,6.0298,train,0.00664176666648452,25.03686117875553,0.40220544186891755
-76.0472,5.7699,train,0.016663748798622792,74.40281664555192,0.6279829892514225
-76.0911,6.4317,train,0.022870599929702702,91.74468116067824,0.6985052535149013
-75.9014,5.515,train,0.015578745617044608,71.14825233753307,0.6121231020198167
-76.0261,5.6428,train,0.012240357058880156,54.58925943582649,0.5535627634432705
-76.0346,6.514,train,0.020181283904463762,87.3052655672392,0.671525659580385
-76.95,2.5333,train,0.012102411092457776,53.365702998147725,0.5507601703845704
-76.1438,4.9921,train,0.011210543566236261,50.972457747936595,0.5317553486128415
-76.2301,5.1383,train,0.00766336591409622,31.500275927655164,0.4370333628710464
-75.7966,5.5402,train,0.018874608046366884,83.35827849381167,0.6565946654523339
-76.1772,5.82,train,0.0031187774845810863,7.375817803148795,0.24008363519406214
-76.0797,5.122,train,0.027709444157420316,97.20265348680583,0.737324985004587
