X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
64.0,64.0,train,0.006883984734509184,53.46551240281762,0.6351441170762954
65.0,65.0,train,0.006384391234454463,40.76453605482766,0.6074457783353224
66.0,66.0,train,0.006803586791439462,50.01724323253496,0.630822409811459
67.0,67.0,train,0.006688080142127579,45.9547190002698,0.6245237138671687
68.0,68.0,train,0.0062188585123706,34.429686256091536,0.5978121845108295
69.0,69.0,train,0.00691898844746833,58.93820418947982,0.6370098618618583
70.0,70.0,train,0.006688080142127579,45.9547190002698,0.6245237138671687
71.0,71.0,train,0.005889312927585467,20.595397044526273,0.5779239130689009
72.0,72.0,train,0.006039525138320491,28.300721979596133,0.5871084428977265
73.0,73.0,train,0.00691898844746833,58.93820418947982,0.6370098618618583
74.0,74.0,train,0.0062188585123706,34.429686256091536,0.5978121845108295
75.0,75.0,train,0.007014420008017535,63.79845805351333,0.6420481711507635
76.0,76.0,train,0.006688080142127579,45.9547190002698,0.6245237138671687
77.0,77.0,train,0.008677448011365642,90.04668153904964,0.7194293863407835
78.0,78.0,train,0.00691898844746833,58.93820418947982,0.6370098618618583
79.0,79.0,train,0.006367255055212606,36.94239206085969,0.6064592982517265
80.0,80.0,train,0.00691898844746833,58.93820418947982,0.6370098618618583
81.0,81.0,train,0.007014420008017535,63.79845805351333,0.6420481711507635
82.0,82.0,train,0.005796862205243874,17.09057564551061,0.5721698548899375
83.0,83.0,train,0.006803586791439462,50.01724323253496,0.630822409811459
84.0,84.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
85.0,85.0,train,0.006242356625225433,35.67709068286345,0.5991939817754324
86.0,86.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
87.0,87.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
88.0,88.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
89.0,89.0,train,0.006384391234454463,40.76453605482766,0.6074457783353224
90.0,90.0,train,0.005633360127419744,13.108459360943575,0.5618009082834917
91.0,91.0,train,0.011966098660364419,97.60677958066297,0.8266768128511232
92.0,92.0,train,0.006283624240007595,36.30573647586922,0.6016092275929219
93.0,93.0,train,0.006283624240007595,36.30573647586922,0.6016092275929219
94.0,94.0,train,0.005796862205243874,17.09057564551061,0.5721698548899375
95.0,95.0,train,0.006792977154791552,48.6578735362924,0.6302482895513124
96.0,96.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
97.0,97.0,train,0.006384391234454463,40.76453605482766,0.6074457783353224
98.0,98.0,train,0.008677448011365642,90.04668153904964,0.7194293863407835
99.0,99.0,train,0.00674660977567268,46.62937575423392,0.6277287115523014
100.0,100.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
101.0,101.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
102.0,102.0,train,0.006384391234454463,40.76453605482766,0.6074457783353224
103.0,103.0,train,0.007597818674719418,70.46734732829543,0.6713636628914217
104.0,104.0,train,0.0060984566086986014,30.123357182490864,0.5906569029419407
105.0,105.0,train,0.006884581267493341,58.24636204811387,0.6351759932658452
106.0,106.0,train,0.006688080142127579,45.9547190002698,0.6245237138671687
107.0,107.0,train,0.006883984734509184,53.46551240281762,0.6351441170762954
108.0,108.0,train,0.006992863780431108,63.09713900311693,0.6409162591583939
109.0,109.0,train,0.005630186257004643,11.41872652700499,0.5615971613093467
110.0,110.0,train,0.006367255055212606,36.94239206085969,0.6064592982517265
111.0,111.0,train,0.00691898844746833,58.93820418947982,0.6370098618618583
112.0,112.0,train,0.0062188585123706,34.429686256091536,0.5978121845108295
113.0,113.0,train,0.008670303831422834,87.44699382520442,0.7191356542757024
114.0,114.0,train,0.006384391234454463,40.76453605482766,0.6074457783353224
115.0,115.0,train,0.007014420008017535,63.79845805351333,0.6420481711507635
116.0,116.0,train,0.006039525138320491,28.300721979596133,0.5871084428977265
117.0,117.0,train,0.008670303831422834,87.44699382520442,0.7191356542757024
118.0,118.0,train,0.00674660977567268,46.62937575423392,0.6277287115523014
119.0,119.0,train,0.006367255055212606,36.94239206085969,0.6064592982517265
120.0,120.0,train,0.006884581267493341,58.24636204811387,0.6351759932658452
121.0,121.0,train,0.0058051605087034615,18.830006367353324,0.57268952334845
122.0,122.0,train,0.0075400713642171735,68.19965680271324,0.6685723096442218
123.0,123.0,train,0.005889312927585467,20.595397044526273,0.5779239130689009
124.0,124.0,train,0.006155294180184069,32.57510065441507,0.594050389435152
125.0,125.0,train,0.006883984734509184,53.46551240281762,0.6351441170762954
126.0,126.0,train,0.005884464474415564,20.0061385514007,0.5776240812493986
