X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-76.5972,3.5895,train,0.003772497526069374,40.20017769431566,0.5186809418870564
-76.08,5.1832,train,0.003836837320691997,42.48231357629644,0.5229013956195325
-75.5716,4.7255,train,0.004695396657628393,80.18053063859621,0.5728781985406837
-75.952,5.2037,train,0.004323966200684474,61.25886439377464,0.5526032213680051
-76.4311,3.8687,train,0.003418165641777161,33.753907120039784,0.49403162228787545
-76.6333,3.5,train,0.003711219227385349,38.69878032286661,0.5145912971324187
-75.891,5.3731,train,0.004353605582032076,63.863214606905615,0.5542915272991092
-76.296,4.7415,train,0.004205923747931375,57.40684049448,0.5457504882905333
-75.6321,4.6302,train,0.004723737508715532,81.59465295096507,0.5743500212946809
-76.5886,3.8818,train,0.00416619673426141,55.31142214250719,0.543396752811826
-76.4763,4.0109,train,0.004315004875717046,60.39535557103975,0.5520902491257923
-76.654,3.3306,train,0.0031700951434433166,27.08295895292832,0.4752160556214906
-76.5833,3.6833,train,0.0033811516955342806,32.05389138059373,0.4913103000044114
-76.1939,3.8609,train,0.0031517706895892207,26.766045357150777,0.4737705326025922
-76.1368,4.5529,train,0.002995068765609907,22.758209462263746,0.4610760427859574
-75.5409,4.9516,train,0.004499187498543545,70.07356278647319,0.5624024721976244
-76.2417,6.5866,train,0.00464474699724205,78.31064002161655,0.5702223065021257
-76.9149,2.519,train,0.00447065848713496,68.27918391930135,0.5608363478563992
-76.0833,5.04,train,0.00450709089095846,71.4257530015256,0.5628343617448378
-75.4967,4.763,train,0.0021662434720396673,13.064773918604207,0.38225587001627404
-75.8846,5.5046,train,0.004817954495888347,83.9905348018253,0.5791708962260566
-77.064,2.5077,train,0.002531059067734928,16.45168645688634,0.41961821014406675
-76.2555,4.5653,train,0.0038388864266882886,42.86562254081269,0.5230345936247254
-75.897,4.2254,train,0.0038876002405974896,44.41469375377426,0.5261793806518225
-76.169,3.623,train,0.0029828073574376677,22.160347279114028,0.4600568551634268
-76.0764,4.0107,train,0.003749274942743321,39.446383324869274,0.5171392280103622
-75.1169,5.4721,train,0.0040592967033815045,50.376235022191324,0.5369403286428592
-75.1251,6.9862,train,0.003934152345419777,45.98394917676445,0.5291461085205084
-75.15,7.07,train,0.003028804800768165,23.664294396541166,0.46386048122074747
-75.0994,6.8178,train,0.0034566544314802647,35.82152929572953,0.4968306684529366
-75.4827,5.1038,train,0.004661647402220477,79.24221378049019,0.5711121691452635
-75.4007,7.0598,train,0.004199097415476233,56.986070257109056,0.5453477717221776
-75.0444,5.5234,train,0.0027887127200423817,20.429411075139775,0.44339406718190205
