Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
6.09756E-4,0.060975631,0.055070949,1,0,0
6.56938E-4,0.126669429,0.059080466,0.992857143,0,0
7.18842E-4,0.266434142,0.064289769,0.978571429,0,0
7.3178E-4,0.339612181,0.065371274,0.971428571,0,0
7.60442E-4,0.415656406,0.067758201,0.964285714,0,0
8.08738E-4,0.576073128,0.071752748,0.95,0,0
8.22824E-4,0.658355536,0.072911378,0.942857143,0,0
8.29803E-4,0.741335852,0.073484356,0.935714286,0,0
8.32434E-4,0.824579207,0.073700127,0.928571429,0,0
8.68533E-4,0.911432465,0.076651201,0.921428571,0,0
8.88496E-4,1.087684072,0.078275122,0.907142857,0,0
1.00387E-3,1.188071484,0.08754986,0.9,0,0
1.0136E-3,1.289431462,0.088323139,0.892857143,0,0
1.09521E-3,1.398952832,0.094760911,0.885714286,0,0
1.15138E-3,1.514090533,0.09913856,0.878571429,0,0
1.206E-3,1.754155606,0.103355608,0.864285714,0,0
1.25192E-3,2.002121305,0.106870618,0.85,0,0
1.31599E-3,2.262360057,0.111728699,0.835714286,0,0
1.34304E-3,2.529764779,0.113764162,0.821428571,0,0
1.41962E-3,2.81345435,0.119476061,0.807142857,0,0
1.54852E-3,3.110457061,0.128925951,0.792857143,0,0
1.6843E-3,3.278886936,0.138662641,0.785714286,0,0
1.78279E-3,3.629009528,0.145590465,0.771428571,0,0
1.84332E-3,3.813341288,0.149793112,0.764285714,0,0
1.87066E-3,4.00040688,0.151677735,0.757142857,0,0
1.97603E-3,4.395361984,0.158864365,0.742857143,0,0
2.08718E-3,4.604080064,0.166314265,0.735714286,0,0
2.19339E-3,4.82341912,0.173310689,0.728571429,0,0
2.36952E-3,5.060371525,0.184657953,0.721428571,0,0
2.51878E-3,5.312249189,0.194032415,0.714285714,0,0
2.64684E-3,5.576933047,0.201905753,0.707142857,0,0
2.67523E-3,5.844455876,0.203630387,0.7,0,0
2.7436E-3,6.118815725,0.207753346,0.692857143,0,0
2.79226E-3,6.398041639,0.210661842,0.685714286,0.076923077,0
2.90576E-3,6.688617893,0.217363757,0.678571429,0.076923077,0
2.95953E-3,6.984571001,0.220499006,0.671428571,0.076923077,0
3.02861E-3,7.287432393,0.224490551,0.664285714,0.076923077,0
