X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-74.2564,4.2777,train,0.016939514162197137,63.620950415393565,0.5976058221046802
-74.1493,4.7303,train,0.004619162101638306,13.954103311650211,0.28824222637325064
-72.9201,5.5898,train,0.011789025286666756,47.501759140262386,0.5082540639251668
-72.9353,5.4908,train,0.013582492767458309,51.293904981574045,0.5435473578064199
-72.7928,5.6338,train,0.014353888861527896,54.0878941608181,0.557216057588089
-74.2045,4.603,train,0.005007221331789039,15.938210093505884,0.3050702579141856
-73.769,5.461,train,0.004117641467842302,9.9954930039369,0.26524771686306825
-74.3703,3.7925,train,0.024256907270314324,81.59682429172729,0.6801696666312529
-74.1174,4.3766,train,0.009602845869141521,37.73221776864377,0.4570832919451401
-72.7341,5.7451,train,0.017735512111752103,67.16210574818041,0.6085971410950359
-74.0221,4.8711,train,0.005373705241647149,18.029591091813238,0.3202480450562796
-74.1918,3.9442,train,0.025092848444396507,84.1062735079914,0.6874947878164741
-74.0895,3.9689,train,0.014648534088579957,55.55284992236134,0.5622233852715596
-74.2773,4.6915,train,0.004599331478041774,13.492218198221083,0.2873603641376405
-74.2025,4.3434,train,0.011412477095208606,45.1751803245417,0.5001393640092364
-74.2535,4.1021,train,0.027488007972071703,89.43121130144749,0.7067393353826551
-73.8528,5.2463,train,0.011467624289015545,46.32212645366282,0.5013444974906868
-72.5441,5.8511,train,0.019283795081881935,70.9782829708261,0.6283431208485655
-72.7133,5.861,train,0.012521781105909846,49.93563098916557,0.523313042191976
-72.2593,6.4649,train,0.04266393012698534,100.0,0.7890492511476798
