X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
135.0,135.0,train,0.005101926075610126,76.10968369060312,0.671603953358876
136.0,136.0,train,0.005101926075610126,76.10968369060312,0.671603953358876
137.0,137.0,train,0.00439193864786359,44.46351144159089,0.6165609786824577
138.0,138.0,train,0.005101926075610126,76.10968369060312,0.671603953358876
139.0,139.0,train,0.004202623805576225,20.541341209032186,0.600385618747672
140.0,140.0,train,0.004782614107825048,70.65969846149859,0.6479009060036017
141.0,141.0,train,0.004354188064152996,30.49763655841623,0.6133886363401746
142.0,142.0,train,0.004376993929991108,44.02447275237686,0.6153082350648713
143.0,143.0,train,0.004678937318055492,61.729646458761,0.6398426869977323
144.0,144.0,train,0.00434081217863476,23.55685141774099,0.6122583175767675
145.0,145.0,train,0.004125203736182651,15.146172021627905,0.593575749532401
146.0,146.0,train,0.004685377206629911,65.00421326910752,0.6403485525434791
147.0,147.0,train,0.004061076200352905,12.280850623578496,0.5878473056599351
148.0,148.0,train,0.004125203736182651,15.146172021627905,0.593575749532401
149.0,149.0,train,0.004354188064152996,30.49763655841623,0.6133886363401746
150.0,150.0,train,0.004702653525520995,69.23288218948049,0.641702133306161
151.0,151.0,train,0.0045961333200612775,53.43685081673755,0.6332745294799296
152.0,152.0,train,0.00584382222208779,92.4919160831285,0.7206974087167013
153.0,153.0,train,0.004125203736182651,15.146172021627905,0.593575749532401
154.0,154.0,train,0.00439193864786359,44.46351144159089,0.6165609786824577
155.0,155.0,train,0.004599053530731727,53.912040533066346,0.6335081906524402
156.0,156.0,train,0.004125203736182651,15.146172021627905,0.593575749532401
157.0,157.0,train,0.00434081217863476,23.55685141774099,0.6122583175767675
158.0,158.0,train,0.00434081217863476,23.55685141774099,0.6122583175767675
159.0,159.0,train,0.004282120394929191,20.969561897794748,0.6072594216218605
160.0,160.0,train,0.00584382222208779,92.4919160831285,0.7206974087167013
161.0,161.0,train,0.004511977334516549,52.05724395771952,0.6264763852971886
162.0,162.0,train,0.004354188064152996,30.49763655841623,0.6133886363401746
163.0,163.0,train,0.004782614107825048,70.65969846149859,0.6479009060036017
164.0,164.0,train,0.003873395903672206,9.904473896355205,0.5706138723633556
165.0,165.0,train,0.00509633734298394,74.58127989544442,0.6712031366296769
166.0,166.0,train,0.004500996275440339,48.0047511831724,0.6255800871065472
167.0,167.0,train,0.004367130203833967,38.77197363147907,0.6144791651629353
168.0,168.0,train,0.004678937318055492,61.729646458761,0.6398426869977323
169.0,169.0,train,0.003678313330229979,7.998229066476391,0.5519365448387663
