X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-74.2564,4.2777,train,0.01518598579438084,70.0796375367626,0.6129636027002522
-74.1493,4.7303,train,0.0055377682261343614,19.63319972806888,0.36609769557362515
-72.9201,5.5898,train,0.011461247691289695,55.17015807900352,0.5444784613675335
-72.9353,5.4908,train,0.012793134756755418,58.813879038846935,0.5715853998690295
-72.7928,5.6338,train,0.01335368205783078,61.41231103430665,0.582052776777242
-74.2045,4.603,train,0.005895656109222138,21.974275783577266,0.3807489881103224
-73.769,5.461,train,0.005065063324697425,14.835566603852754,0.3456491221648181
-74.3703,3.7925,train,0.020067740063456404,85.59913540922248,0.6766737461677867
-74.1174,4.3766,train,0.009774142555666632,45.49631632517417,0.5047884007492953
-72.7341,5.7451,train,0.015737111604142918,73.22320426071045,0.6213860643633984
-74.0221,4.8711,train,0.006227983250449369,24.41306651311228,0.3937601742259572
-74.1918,3.9442,train,0.02060258408382439,87.65917820214017,0.6824015272398003
-74.0895,3.9689,train,0.013565998320337348,62.76894307893325,0.585885129029593
-74.2773,4.6915,train,0.0055193028110067715,19.07956037101782,0.36532292323219656
-74.2025,4.3434,train,0.011176023745458154,52.90088402536871,0.538221426607779
-74.2535,4.1021,train,0.02211357084805217,91.97339215039135,0.6975388328350972
-73.8528,5.2463,train,0.011217926136504613,54.02216402146326,0.5391514004748967
-72.5441,5.8511,train,0.016793584517349903,76.55433011094577,0.6365475732277731
-72.7133,5.861,train,0.012010536278318173,57.51815301603947,0.5560627915754972
-72.2593,6.4649,train,0.03110803226236035,100.0,0.7643863310555603
