X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-76.5972,3.5895,train,0.0016767495947008879,26.8337967081979,0.4220913525085666
-76.08,5.1832,train,0.0019151397971199878,33.31543866912529,0.4548085207143498
-75.5716,4.7255,train,0.002606852825860949,48.6097501137504,0.5317304221538033
-75.952,5.2037,train,0.0020631034649966126,37.61325694960183,0.473315425838461
-76.4311,3.8687,train,0.0015023646385483003,22.54028472387983,0.3955573757988712
-76.6333,3.5,train,0.0015588913638635228,23.769666875968692,0.404421321815033
-75.891,5.3731,train,0.0020896703669961813,37.91458222635165,0.476506098058538
-76.296,4.7415,train,0.0020022171127459425,35.6697558043723,0.4658542132663657
-75.6321,4.6302,train,0.0025630031269747765,48.34899384565347,0.5275043252787353
-75.1169,5.4721,train,0.0019591988226384687,34.48017448275066,0.46045387981590113
-76.5886,3.8818,train,0.0021622443075932723,39.84142366827271,0.4850283564805936
-76.4763,4.0109,train,0.0021458350977988086,39.03422363621095,0.48312581173467206
-75.1251,6.9862,train,0.0013361156379170101,18.30419544367075,0.36788880947597896
-75.15,7.07,train,0.0011637316829958995,13.59426238345407,0.3363909020435618
-76.654,3.3306,train,0.0012623806940758801,16.33957491772637,0.354789533616166
-76.5833,3.6833,train,0.0015392023760310645,23.30474357185671,0.4013635523541329
-76.1939,3.8609,train,0.0012729167118069452,16.769171041445173,0.35669444269378325
-75.0994,6.8178,train,0.0011871571998780459,14.266323138815732,0.3408542630310593
-76.1368,4.5529,train,0.0012031686982424859,14.864369665337154,0.3438706146279466
-75.5409,4.9516,train,0.0020635559449390497,37.7047878619692,0.47337009400400226
-76.2417,6.5866,train,0.0019941978626799093,35.06896995274434,0.46485572377193024
-76.9149,2.519,train,0.0022261127166781297,41.164539273607076,0.4923020314662677
-76.0833,5.04,train,0.003398423029893123,69.344462057236,0.596826705228656
-75.4967,4.763,train,0.005094039830148169,99.47720088271927,0.6893366696593501
-75.8846,5.5046,train,0.0025325131453213696,47.836978207665254,0.5245205521276631
-75.4827,5.1038,train,0.003393439450472184,69.0045462765453,0.5964735348945317
-75.4007,7.0598,train,0.0015687930046765905,24.082797726735944,0.4059473070453694
-77.064,2.5077,train,0.001153333185091967,13.151298315003658,0.334390203310149
-76.2555,4.5653,train,0.0016893225374782575,27.12580234630739,0.4239146687507095
-75.897,4.2254,train,0.001615697731954187,25.511464595422602,0.4130710163998942
-76.169,3.623,train,0.0011616468407220331,13.328353942969619,0.3359907373896031
-76.0764,4.0107,train,0.0015231022521910522,22.84473962773441,0.39883971300912385
-74.2564,4.2777,train,0.004179290659272303,89.16504425051382,0.6454481623330974
-74.1493,4.7303,train,0.0030485862409077025,61.062317802524184,0.5704351473339634
-74.2045,4.603,train,0.0031220725268647073,63.52511915492677,0.5762617017658799
-74.3703,3.7925,train,0.004564851421759816,95.22213852081529,0.6653737712349583
-74.1174,4.3766,train,0.003639629523668809,77.4423863702354,0.6132112232016365
-74.1918,3.9442,train,0.004594424218941053,96.14117303339462,0.6668099992534228
-74.0895,3.9689,train,0.0040316732907010044,85.88251929959745,0.6371765221635667
-74.2773,4.6915,train,0.0030496266636401586,61.67046596316301,0.5705187580272327
-74.2025,4.3434,train,0.0038049371517427572,81.54465384442064,0.6236919011301845
-74.2535,4.1021,train,0.004699614421028125,97.99790191232726,0.6718202343077109
-75.0444,5.5234,train,0.0012785480061577236,16.919543777468007,0.35770797387424547
-72.9201,5.5898,train,0.003806481971426814,81.92586286146457,0.623787166271942
-72.9353,5.4908,train,0.003934930572329274,83.08547242189172,0.6315430062637297
-72.7928,5.6338,train,0.0039853475423778,84.27485636169295,0.6345005375028506
-72.5441,5.8511,train,0.004276368216845896,91.27883857033214,0.6506853060054661
-73.769,5.461,train,0.0029608917454078286,58.36012791703172,0.5632688588687913
-72.7133,5.861,train,0.0038578560375458018,82.69193613254092,0.6269280308949177
-72.7341,5.7451,train,0.004186880420240579,89.58370087633821,0.6458632672398675
-74.0221,4.8711,train,0.003164131806163877,65.09658086592117,0.5795259098488671
-72.2593,6.4649,train,0.005227986073584607,99.99998467544235,0.6948674714076754
-73.8528,5.2463,train,0.003790765649389941,81.16417956449995,0.622815723642725
