Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
4.82488E-4,0.048248831,0.173668205,1,0,0
4.9391E-4,0.097639847,0.177051519,0.998058252,0,0
4.97736E-4,0.147413481,0.178178702,0.996116505,0,0
5.07794E-4,0.248549175,0.18112711,0.99223301,0,0
5.18012E-4,0.351259949,0.184100802,0.988349515,0,0
5.19687E-4,0.40322865,0.184586108,0.986407767,0,0
5.33418E-4,0.508627421,0.188543535,0.982524272,0,0
5.39934E-4,0.616314828,0.190408361,0.978640777,0,0
5.54082E-4,0.725780195,0.194427638,0.974757282,0,0
5.55197E-4,0.781299902,0.194742593,0.972815534,0,0
5.57525E-4,0.837052363,0.195399481,0.970873786,0,0
5.65118E-4,0.949728155,0.197535186,0.966990291,0,0
5.68235E-4,1.006551683,0.198408528,0.965048544,0,0
5.77762E-4,1.121616691,0.201066123,0.961165049,0,0
5.95518E-4,1.239031047,0.205972577,0.957281553,0,0
6.11787E-4,1.360799295,0.210415657,0.953398058,0,0
6.22383E-4,1.423037591,0.213282627,0.951456311,0,0
6.33943E-4,1.549671825,0.216386931,0.947572816,0,0
6.40356E-4,1.804851187,0.218098406,0.939805825,0,0
6.44311E-4,2.061950399,0.219150207,0.932038835,0,0
6.52277E-4,2.256657889,0.221260192,0.926213592,0,0
6.57558E-4,2.518624061,0.222652904,0.918446602,0,0
6.60105E-4,2.782294489,0.2233227,0.910679612,0,0
6.79991E-4,3.050711293,0.228513008,0.902912621,0,0
6.92801E-4,3.257156983,0.231819931,0.897087379,0,0
7.1264E-4,3.5401608,0.236885804,0.889320388,0,0
7.27742E-4,3.75649296,0.240697516,0.883495146,0,0
7.35902E-4,4.049220143,0.242741259,0.875728155,0,0
7.49148E-4,4.273160368,0.246035481,0.869902913,0,0
7.60204E-4,4.575475149,0.24876319,0.862135922,0,0
7.62691E-4,4.80403357,0.24937395,0.85631068,0,0
7.68993E-4,5.034041197,0.250917585,0.850485437,0,0
7.75935E-4,5.265982941,0.252610443,0.844660194,0,0
7.87284E-4,5.501079878,0.255361747,0.838834951,0,0
7.93982E-4,5.817636233,0.256975899,0.831067961,0,0
8.02444E-4,6.057840839,0.259005338,0.825242718,0,0
8.21571E-4,6.302666581,0.263551915,0.819417476,0,0
8.24456E-4,6.549601853,0.264232944,0.813592233,0,0
8.36326E-4,6.798919203,0.267021331,0.80776699,0,0
8.44863E-4,7.051064522,0.269013704,0.801941748,0,0
8.54623E-4,7.305704137,0.27127853,0.796116505,0,0
8.64727E-4,7.563385446,0.273608116,0.790291262,0,0
8.89569E-4,7.826906394,0.279273269,0.784466019,0,0
8.9783E-4,8.00640563,0.281137688,0.780582524,0,0
9.10596E-4,8.277446425,0.283999842,0.774757282,0,0
9.3363E-4,8.554857943,0.28910679,0.768932039,0,0
9.5694E-4,8.840531638,0.294201284,0.763106796,0,0
9.575E-4,9.031989627,0.294322774,0.759223301,0,0
9.61427E-4,9.319674299,0.295173516,0.753398058,0,0
9.63113E-4,9.512212571,0.295538285,0.749514563,0,0
9.81946E-4,9.804950596,0.2995859,0.74368932,0,0
9.91101E-4,10.002841044,0.301536843,0.739805825,0,0
1.00104E-3,10.302358804,0.303642328,0.733980583,0,0
1.01236E-3,10.504060231,0.306024941,0.730097087,0,0
1.02245E-3,10.809535404,0.308134767,0.724271845,0,0
1.03127E-3,11.014936759,0.309970873,0.72038835,0,0
1.04105E-3,11.326405965,0.31199211,0.714563107,0,0
1.07076E-3,11.539500923,0.31806417,0.710679612,0,0
1.08614E-3,11.75587444,0.321165636,0.706796117,0,0
1.10075E-3,12.085373697,0.324084955,0.700970874,0,0
1.11191E-3,12.306654617,0.32629854,0.697087379,0,0
1.1183E-3,12.529861833,0.327559458,0.693203883,0,0
1.12283E-3,12.754240435,0.328451501,0.689320388,0,0
1.15078E-3,13.096923223,0.333897794,0.683495146,0,0
1.16165E-3,13.328421226,0.335990737,0.67961165,0.018867925,0
1.16341E-3,13.560959045,0.336329315,0.675728155,0.037735849,0
1.16566E-3,13.793898033,0.336760249,0.67184466,0.056603774,0
1.18228E-3,14.029271617,0.339930798,0.667961165,0.056603774,0
1.18716E-3,14.266459236,0.340854263,0.66407767,0.056603774,0
1.19221E-3,14.504444377,0.341808468,0.660194175,0.075471698,0
1.20317E-3,14.86441242,0.343870615,0.654368932,0.075471698,0
1.20711E-3,15.105752574,0.344609242,0.650485437,0.094339623,0
1.22131E-3,15.349089168,0.347255547,0.646601942,0.094339623,0
1.22513E-3,15.593882724,0.347963192,0.642718447,0.094339623,0
1.24131E-3,15.84075992,0.350946805,0.638834951,0.094339623,0
1.24349E-3,16.089324683,0.351346585,0.634951456,0.094339623,0
1.26255E-3,16.34181776,0.354820247,0.631067961,0.113207547,0
1.26628E-3,16.59495544,0.355496305,0.627184466,0.113207547,0
1.27599E-3,16.849845744,0.357247314,0.623300971,0.132075472,0
1.2854E-3,17.10624016,0.358936221,0.619417476,0.150943396,0
1.29296E-3,17.364332872,0.360286826,0.615533981,0.150943396,0
1.30453E-3,17.624805514,0.362342398,0.611650485,0.150943396,0
1.30608E-3,17.755413955,0.362618392,0.609708738,0.150943396,0
1.33278E-3,18.021075622,0.367307121,0.605825243,0.150943396,0
1.33541E-3,18.287929608,0.367766362,0.601941748,0.150943396,0
1.34705E-3,18.556246152,0.369786154,0.598058252,0.169811321,0
1.35272E-3,18.826434984,0.370764855,0.594174757,0.169811321,0
1.37177E-3,19.100271384,0.374034508,0.590291262,0.169811321,0
1.38361E-3,19.375899466,0.376048909,0.586407767,0.169811321,0
1.39263E-3,19.515162122,0.37757366,0.584466019,0.169811321,0
1.39986E-3,19.794610004,0.378792675,0.580582524,0.169811321,0
1.40531E-3,20.075326689,0.379706379,0.576699029,0.169811321,0
1.40713E-3,20.356642776,0.380010869,0.572815534,0.169811321,0
1.41569E-3,20.638978771,0.381441303,0.568932039,0.169811321,0
1.42026E-3,20.781004439,0.382201692,0.566990291,0.169811321,0
1.42777E-3,21.066503104,0.383448061,0.563106796,0.169811321,0
1.44583E-3,21.355169207,0.386423494,0.559223301,0.169811321,0
1.45881E-3,21.5010502,0.388545514,0.557281553,0.169811321,0
1.47636E-3,21.794641718,0.391390553,0.553398058,0.169811321,0
1.48255E-3,22.091133721,0.392388094,0.549514563,0.169811321,0
1.49499E-3,22.389980165,0.394381054,0.545631068,0.169811321,0
1.50236E-3,22.540216629,0.395557376,0.54368932,0.169811321,0
1.5231E-3,22.844684259,0.398839713,0.539805825,0.188679245,0
1.53555E-3,23.150759866,0.400793092,0.53592233,0.20754717,0
1.5392E-3,23.304680104,0.401363552,0.533980583,0.20754717,0
1.55077E-3,23.613734608,0.40316317,0.530097087,0.226415094,0
1.55889E-3,23.769623745,0.404421322,0.52815534,0.226415094,0
1.56879E-3,24.082702424,0.405947307,0.524271845,0.245283019,0
1.57873E-3,24.39798068,0.407471228,0.52038835,0.264150943,0
1.57971E-3,24.555951565,0.407620559,0.518446602,0.264150943,0
1.58401E-3,24.872597016,0.408277217,0.514563107,0.264150943,0
1.58577E-3,25.031174136,0.408545771,0.512621359,0.264150943,0
1.59991E-3,25.34991803,0.410691681,0.508737864,0.264150943,0
1.6157E-3,25.511487803,0.413071016,0.506796117,0.264150943,0
1.63856E-3,25.837329744,0.416481806,0.502912621,0.283018868,0
1.65377E-3,26.00270721,0.418729561,0.500970874,0.283018868,0
1.65438E-3,26.333562458,0.418818133,0.497087379,0.283018868,0
1.66322E-3,26.666126771,0.420116993,0.493203883,0.283018868,0
1.67675E-3,26.833801731,0.422091353,0.491262136,0.283018868,0
1.68465E-3,27.002266959,0.423238738,0.489320388,0.301886792,0
1.69746E-3,27.340945529,0.42508909,0.485436893,0.320754717,0
1.72017E-3,27.51296264,0.428339929,0.483495146,0.320754717,0
1.72819E-3,27.857880958,0.429479221,0.47961165,0.320754717,0
1.75155E-3,28.033035668,0.432771648,0.477669903,0.320754717,0
1.76277E-3,28.384861931,0.434340346,0.473786408,0.320754717,0
1.76882E-3,28.561743476,0.435181536,0.47184466,0.320754717,0
1.77445E-3,28.91644618,0.435963946,0.467961165,0.320754717,0
1.78115E-3,29.094561058,0.436890219,0.466019417,0.320754717,0
1.78178E-3,29.272738782,0.43697701,0.46407767,0.320754717,0
1.78807E-3,29.630058701,0.43784433,0.460194175,0.320754717,0
1.7929E-3,29.809348672,0.438508625,0.458252427,0.320754717,0
1.80322E-3,30.169065427,0.439921896,0.454368932,0.320754717,0
1.8068E-3,30.349745814,0.44041161,0.452427184,0.320754717,0
1.80955E-3,30.530700743,0.440785836,0.450485437,0.320754717,0
1.81992E-3,30.894430344,0.442194851,0.446601942,0.320754717,0
1.83139E-3,31.077568879,0.44374457,0.444660194,0.320754717,0
1.83713E-3,31.261282203,0.444518197,0.442718447,0.320754717,0
1.84738E-3,31.629818353,0.445891475,0.438834951,0.320754717,0
1.84909E-3,31.814726948,0.44612008,0.436893204,0.320754717,0
1.86087E-3,32.186021664,0.447689866,0.433009709,0.320754717,0
1.86258E-3,32.372279984,0.447917889,0.431067961,0.320754717,0
1.86473E-3,32.558753041,0.44820284,0.429126214,0.320754717,0
1.88606E-3,32.934584805,0.45101743,0.425242718,0.320754717,0
1.89342E-3,33.123926478,0.451981398,0.423300971,0.320754717,0
1.91514E-3,33.315440458,0.454808521,0.421359223,0.320754717,0
1.91579E-3,33.507019815,0.454893154,0.419417476,0.339622642,0
1.92212E-3,33.891072645,0.455710618,0.415533981,0.339622642,0
1.9243E-3,34.083502906,0.455992276,0.413592233,0.339622642,0
1.93568E-3,34.277070811,0.457454879,0.411650485,0.339622642,0
1.98131E-3,34.671122022,0.463243604,0.40776699,0.358490566,0
1.99375E-3,34.870497331,0.464800235,0.405825243,0.358490566,0
1.9942E-3,35.069917117,0.464855724,0.403883495,0.358490566,0
1.99754E-3,35.269670857,0.465271988,0.401941748,0.377358491,0
2.00222E-3,35.670002783,0.465854213,0.398058252,0.377358491,0
2.00623E-3,35.87062605,0.466352798,0.396116505,0.396226415,0
2.01696E-3,36.072322156,0.467680316,0.394174757,0.396226415,0
2.0192E-3,36.274242139,0.467956505,0.39223301,0.396226415,0
2.02839E-3,36.679449334,0.469087429,0.388349515,0.396226415,0
2.03625E-3,36.883074828,0.470051171,0.386407767,0.396226415,0
2.03715E-3,37.086790278,0.470161195,0.384466019,0.396226415,0
2.06152E-3,37.292942208,0.47312394,0.382524272,0.396226415,0
2.06356E-3,37.705608149,0.473370094,0.378640777,0.41509434,0
2.08967E-3,37.914575186,0.476506098,0.376699029,0.433962264,0
2.10062E-3,38.12463691,0.477809594,0.374757282,0.452830189,0
2.12443E-3,38.337080021,0.480622924,0.372815534,0.452830189,0
2.13316E-3,38.550396469,0.481647087,0.370873786,0.452830189,0
2.14076E-3,38.764472744,0.482534857,0.368932039,0.452830189,0
2.14884E-3,39.19393978,0.483474711,0.365048544,0.471698113,0
2.156E-3,39.409539505,0.484305702,0.363106796,0.471698113,0
2.15623E-3,39.625162338,0.484332471,0.361165049,0.471698113,0
2.16224E-3,39.841386769,0.485028356,0.359223301,0.471698113,0
2.18778E-3,40.060164951,0.487961568,0.357281553,0.490566038,0
2.19361E-3,40.279525467,0.48862576,0.355339806,0.490566038,0
2.20364E-3,40.719926264,0.489766084,0.351456311,0.490566038,0
2.21955E-3,40.941880959,0.491563777,0.349514563,0.490566038,0
2.22611E-3,41.16449223,0.492302031,0.347572816,0.490566038,0
2.23904E-3,41.388395766,0.493748809,0.345631068,0.509433962,0
2.2461E-3,41.613005599,0.494536078,0.34368932,0.509433962,0
2.27943E-3,41.840948194,0.498218117,0.341747573,0.509433962,0
