X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-74.2564,4.2777,train,0.015399372296526504,69.52920475017747,0.6129889702658604
-74.1493,4.7303,train,0.005458727724114401,19.174413821971733,0.3595731545076339
-72.9201,5.5898,train,0.011429675201327366,54.53305062233743,0.5403570325208051
-72.9353,5.4908,train,0.012773058175552653,58.152573740893565,0.5678059690632773
-72.7928,5.6338,train,0.013334382975535927,60.774520603058114,0.5783278695959362
-74.2045,4.603,train,0.005862164316765927,21.479894181826975,0.37615183703863125
-73.769,5.461,train,0.004969857382076126,14.423379324843117,0.33826359126059546
-74.3703,3.7925,train,0.020545934875889356,85.2429071832904,0.6787929258941574
-74.1174,4.3766,train,0.009782067280692284,44.86237369909931,0.5015294554758736
-72.7341,5.7451,train,0.015736964796356962,71.10307120692092,0.618120755650565
-74.0221,4.8711,train,0.006164064967903658,23.88924156277275,0.38800721894022633
-74.1918,3.9442,train,0.021049347535006913,87.34814734783428,0.6840477357387991
-74.0895,3.9689,train,0.013697851862816595,62.144174896574214,0.5848719780571523
-74.2773,4.6915,train,0.005452337904695112,18.628712188340586,0.3593034819363401
-74.2025,4.3434,train,0.011273097335727142,53.39019922943787,0.5369291595319691
-74.2535,4.1021,train,0.022656823384932613,91.74076682888766,0.6997332743514872
-73.8528,5.2463,train,0.01122683477291261,52.26380101387397,0.5359065523040549
-72.5441,5.8511,train,0.016846861382974036,76.05597860152024,0.6340732650758937
-72.7133,5.861,train,0.011969501843781129,56.87533733265252,0.5517957466693372
-72.2593,6.4649,train,0.03218279464735581,99.99999696682603,0.7679904890829302
