Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.4801E-5,0.001480103,0.001520049,1,0,0
1.75125E-5,0.003231353,0.001798013,0.994897959,0,0
2.10117E-5,0.005332523,0.002156502,0.989795918,0,0
2.32762E-5,0.011947576,0.002388357,0.974489796,0,0
3.34407E-5,0.026089439,0.003427762,0.948979592,0,0
4.6463E-5,0.050517244,0.004756235,0.918367347,0,0
6.52728E-5,0.101527432,0.006668879,0.87244898,0,0
1.28949E-4,0.205616741,0.013089437,0.816326531,0,0
2.04827E-4,0.313989564,0.020632829,0.785714286,0,0
2.50653E-4,0.406490909,0.025133003,0.765306122,0,0
3.18878E-4,0.526088534,0.031756719,0.744897959,0,0
3.96541E-4,0.633564242,0.039187954,0.729591837,0,0
4.45569E-4,0.720763884,0.043820835,0.719387755,0,0
4.96633E-4,0.770427209,0.048598825,0.714285714,0,0
5.11428E-4,0.821570043,0.04997427,0.709183673,0,0
5.74026E-4,0.932287955,0.055750033,0.698979592,0,0
6.31163E-4,1.053396326,0.060960876,0.68877551,0,0
6.34506E-4,1.116846972,0.061264063,0.683673469,0,0
7.99648E-4,1.261063454,0.075997343,0.673469388,0,0
8.13941E-4,1.34245759,0.077250818,0.668367347,0,0
8.86131E-4,1.43107068,0.083529991,0.663265306,0,0
9.21797E-4,1.523250422,0.086600893,0.658163265,0,0
9.91991E-4,1.819257978,0.092584841,0.642857143,0,0
1.04494E-3,2.026760184,0.097047306,0.632653061,0,0
1.05165E-3,2.341353289,0.097609469,0.617346939,0,0
1.14094E-3,2.564595018,0.105026843,0.607142857,0,0
1.154E-3,2.794577799,0.106101415,0.596938776,0,0
1.35611E-3,3.049238251,0.122408929,0.586734694,0,0
1.45004E-3,3.338764401,0.129787538,0.576530612,0,0
1.61139E-3,3.645908042,0.142175616,0.566326531,0,0
1.66092E-3,3.812000408,0.145908436,0.56122449,0,0
1.77779E-3,4.165904696,0.154587792,0.551020408,0,0
1.8679E-3,4.352695097,0.161160848,0.545918367,0,0
1.87033E-3,4.539727662,0.161336076,0.540816327,0,0
2.18626E-3,4.758353994,0.18358588,0.535714286,0,0
2.55271E-3,5.238663863,0.207957831,0.525510204,0,0
2.55595E-3,5.494259082,0.20816728,0.520408163,0,0
2.65651E-3,5.75991048,0.214599838,0.515306122,0,0
2.70663E-3,6.030573448,0.217766688,0.510204082,0,0
2.75566E-3,6.306139619,0.22084044,0.505102041,0,0
2.83984E-3,6.590123799,0.226061618,0.5,0,0
2.89426E-3,6.879549997,0.22939989,0.494897959,0,0
2.9315E-3,7.172699519,0.231667328,0.489795918,0,0
3.35606E-3,7.508305374,0.256609546,0.484693878,0,0
3.42078E-3,7.850382987,0.260270032,0.479591837,0,0
3.44789E-3,8.195172348,0.261793127,0.474489796,0,0
3.63001E-3,8.558173061,0.271861529,0.469387755,0,0
3.91447E-3,8.949620409,0.287050554,0.464285714,0,0
3.93114E-3,9.342734555,0.287920909,0.459183673,0,0
3.99428E-3,9.742162936,0.291198839,0.454081633,0,0
4.21365E-3,10.163527911,0.302356002,0.448979592,0,0
4.50788E-3,10.614315931,0.316780738,0.443877551,0,0
4.5207E-3,11.066385431,0.317395444,0.43877551,0,0
4.57564E-3,11.523949097,0.320018421,0.433673469,0,0
4.62174E-3,11.986122852,0.322203826,0.428571429,0,0
4.65936E-3,12.452059292,0.323977135,0.423469388,0,0
4.87064E-3,12.939123262,0.333764465,0.418367347,0,0
4.92406E-3,13.431528972,0.336194306,0.413265306,0,0
4.94928E-3,13.926456807,0.337335416,0.408163265,0,0
4.96986E-3,14.423442545,0.338263591,0.403061224,0,0
5.02527E-3,14.925969192,0.340749829,0.397959184,0.05,0
5.10792E-3,15.436760753,0.344423819,0.392857143,0.05,0
5.12884E-3,15.949645233,0.345347693,0.387755102,0.05,0
5.22545E-3,16.472190324,0.349578629,0.382653061,0.05,0
5.35242E-3,17.007432657,0.355057004,0.37755102,0.05,0
