X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-76.1025,5.24,train,0.00847014089019141,29.538759124012895,0.41419734399135294
-76.1713,6.0298,train,0.0056048643515569235,17.374666962446238,0.3187433835340054
-76.0472,5.7699,train,0.019439382339749654,67.170113165619,0.6187187348404727
-76.0911,6.4317,train,0.029825779432762684,88.50895954131379,0.713447180866691
-75.9014,5.515,train,0.01774798633898263,63.404943606149,0.5970250062924493
-76.0261,5.6428,train,0.012809749793188984,45.30015057498389,0.5167484838873064
-76.0346,6.514,train,0.025184782835226394,82.77887767241172,0.6776629672135134
-76.95,2.5333,train,0.01261495634778479,44.01843224640893,0.5129210094335905
-76.1438,4.9921,train,0.011374636506933924,41.53388988873516,0.48705250378172127
-76.2301,5.1383,train,0.006801021824361219,22.98435605665985,0.3621338188278079
-75.7966,5.5402,train,0.02300561415255433,77.89131019208449,0.657585027882069
-76.1772,5.82,train,0.002016962857800375,4.003837204169679,0.1441063289064684
-76.0797,5.122,train,0.03866188627427308,96.08301877753426,0.7634461455665844
